year,league,team,aveage,RG,game,PA,AB,run,hit,single,double,triple,HR,RBI,steal,CS,BB,SO,AVG,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
2018,Central,Yakult Swallows,30.1,4.6,143,5582,4836,658,1287,915,220,17,135,632,68,29,561,931,0.266,0.347,0.402,0.749,1946,112,50,109,26,30
2018,Central,Yomiuri Giants,28.9,4.37,143,5486,4878,625,1255,863,223,17,152,606,61,22,465,1120,0.257,0.325,0.403,0.728,1968,100,32,96,15,30
2018,Central,Chunichi Dragons,29,4.18,143,5431,4858,598,1288,950,213,28,97,579,61,38,402,981,0.265,0.325,0.38,0.705,1848,105,45,86,40,30
2018,Central,Hanshin Tigers,28.9,4.03,143,5552,4833,577,1221,888,225,23,85,551,77,21,528,1086,0.253,0.33,0.362,0.691,1747,109,46,108,37,18
2018,Central,Yokohama Bay Stars,27.3,4,143,5344,4837,572,1209,788,227,13,181,554,71,37,363,1041,0.25,0.307,0.415,0.722,2005,91,49,71,24,21
2018,Pacific,Saitama Seibu Lions,27.9,5.54,143,5638,4941,792,1351,882,244,29,196,761,132,48,566,1103,0.273,0.352,0.454,0.806,2241,79,50,48,33,14
2018,Pacific,Fukuoka Softbank Hawks,29,4.79,143,5445,4855,685,1290,832,217,39,202,667,80,30,408,999,0.266,0.326,0.451,0.777,2191,85,44,102,36,26
2018,Pacific,Hokkaido Nippon Ham Fighters,26.8,4.12,143,5450,4759,589,1195,826,204,25,140,566,98,24,512,1101,0.251,0.329,0.393,0.722,1869,109,58,86,35,18
2018,Pacific,Orix Buffaloes,27.6,3.76,143,5373,4766,538,1162,825,204,25,108,513,97,39,396,1003,0.244,0.308,0.365,0.673,1740,98,59,118,34,24
2018,Pacific,Chiba Lotte Marines,27.7,3.73,143,5411,4700,534,1159,839,207,35,78,510,124,57,474,888,0.247,0.324,0.355,0.68,1670,93,86,108,43,12
2018,Pacific,Tohoku Rakuten Golden Eagles,28.5,3.64,143,5393,4824,520,1163,840,166,25,132,500,69,39,428,1074,0.241,0.307,0.368,0.675,1775,109,42,76,23,23
2019,Central,Yomiuri Giants,28.9,4.64,143,5537,4835,663,1242,823,221,15,183,627,83,20,540,1205,0.257,0.335,0.422,0.758,2042,106,47,84,31,24
2019,Central,Yakult Swallows,28.3,4.59,143,5572,4833,656,1181,790,205,19,167,630,62,25,570,1212,0.244,0.329,0.398,0.728,1925,105,56,84,29,29
2019,Central,Yokohama Bay Stars,28.2,4.17,143,5375,4778,596,1177,790,210,14,163,575,40,26,449,1065,0.246,0.315,0.399,0.713,1904,109,41,81,26,31
2019,Central,Hiroshima Carp,27.5,4.13,143,5504,4852,591,1232,859,216,17,140,562,81,43,479,1106,0.254,0.324,0.392,0.716,1902,86,36,111,26,40
2019,Central,Chunichi Dragons,28.9,3.94,143,5350,4816,563,1265,904,240,31,90,545,63,34,349,1024,0.263,0.317,0.381,0.699,1837,104,48,108,29,34
2019,Central,Hanshin Tigers,28.4,3.76,143,5465,4835,538,1213,883,216,20,94,509,100,36,447,1044,0.251,0.319,0.362,0.681,1751,102,49,104,30,32
2019,Pacific,Saitama Seibu Lions,28.6,5.29,143,5619,4898,756,1299,873,229,23,174,718,134,49,556,1083,0.265,0.344,0.428,0.772,2096,88,49,78,38,23
2019,Pacific,Chiba Lotte Marines,28.9,4.49,143,5502,4789,642,1194,801,214,21,158,613,75,35,505,1013,0.249,0.33,0.402,0.732,1924,99,87,92,29,12
2019,Pacific,Tohoku Rakuten Golden Eagles,27.6,4.29,143,5506,4766,614,1196,838,195,22,141,589,48,38,539,1127,0.251,0.333,0.39,0.723,1858,114,68,98,35,19
2019,Pacific,Fukuoka Softbank Hawks,29.5,4.07,143,5345,4775,582,1199,825,172,19,183,559,113,49,397,1084,0.251,0.313,0.41,0.723,1958,85,43,100,30,21
2019,Pacific,Hokkaido Nippon Ham Fighters,26.6,3.92,143,5428,4778,560,1200,868,211,28,93,532,48,25,496,1044,0.251,0.325,0.365,0.69,1746,106,43,78,33,18
2019,Pacific,Orix Buffaloes,26.4,3.8,143,5391,4774,544,1153,848,181,22,102,516,122,59,417,1030,0.242,0.309,0.353,0.662,1684,85,66,101,33,17
2020,Central,Yomiuri Giants,28.6,4.43,120,4519,3994,532,1019,685,183,16,135,507,80,33,423,974,0.255,0.328,0.41,0.739,1639,80,22,59,21,31
2020,Central,Hiroshima Carp,28.3,4.36,120,4609,4082,523,1069,740,198,21,110,501,64,34,386,890,0.262,0.331,0.402,0.732,1639,91,43,81,17,27
2020,Central,Yokohama Bay Stars,28.9,4.3,120,4501,4058,516,1078,753,180,10,135,495,31,15,337,867,0.266,0.325,0.415,0.739,1683,94,29,51,26,15
2020,Central,Hanshin Tigers,28.4,4.12,120,4475,3923,494,965,671,167,17,110,472,80,33,400,955,0.246,0.321,0.381,0.702,1496,83,43,86,23,25
2020,Central,Yakult Swallows,28.7,3.9,120,4552,3994,468,967,677,163,13,114,449,74,42,434,931,0.242,0.321,0.375,0.696,1498,95,42,56,26,30
2020,Central,Chunichi Dragons,28.8,3.58,120,4437,3952,429,997,731,178,18,70,415,33,22,346,812,0.252,0.317,0.36,0.676,1421,101,39,73,27,24
2020,Pacific,Tohoku Rakuten Golden Eagles,27.7,4.64,120,4628,3990,557,1029,704,190,23,112,534,67,30,473,918,0.258,0.341,0.401,0.743,1601,87,48,87,30,9
2020,Pacific,Fukuoka Softbank Hawks,29.2,4.43,120,4480,3933,531,979,660,165,28,126,500,99,32,398,851,0.249,0.321,0.401,0.722,1578,50,34,81,34,13
2020,Pacific,Hokkaido Nippon Ham Fighters,27,4.11,120,4560,3952,493,986,727,153,17,89,472,80,23,460,878,0.25,0.33,0.364,0.695,1440,86,32,85,31,9
2020,Pacific,Saitama Seibu Lions,28.8,3.99,120,4440,3898,479,926,634,161,24,107,459,85,40,411,956,0.238,0.315,0.374,0.689,1456,74,44,60,27,10
2020,Pacific,Chiba Lotte Marines,28.2,3.84,120,4504,3840,461,902,630,171,11,90,435,87,32,491,954,0.235,0.329,0.356,0.685,1365,80,58,96,19,16
2020,Pacific,Orix Buffaloes,27.5,3.68,120,4467,3947,442,975,700,166,19,90,422,95,39,361,811,0.247,0.316,0.367,0.684,1449,86,49,89,21,20
2021,Central,Yakult Swallows,28.2,4.37,143,5399,4708,625,1196,823,214,17,142,603,70,32,513,1079,0.254,0.333,0.397,0.731,1870,105,61,90,27,22
2021,Central,Yokohama Bay Stars,27.7,3.91,143,5339,4784,559,1233,830,254,13,136,546,31,27,407,1028,0.258,0.32,0.402,0.722,1921,107,43,81,24,18
2021,Central,Hiroshima Carp,26.6,3.9,143,5361,4798,557,1265,925,200,17,123,532,68,40,402,1015,0.264,0.324,0.389,0.713,1868,94,42,85,34,24
2021,Central,Yomiuri Giants,29.3,3.86,143,5241,4692,552,1137,750,207,11,169,532,65,36,431,1157,0.242,0.31,0.399,0.709,1873,98,43,48,27,22
2021,Central,Hanshin Tigers,27.6,3.78,143,5265,4704,541,1164,812,208,23,121,517,114,30,406,1082,0.247,0.311,0.379,0.689,1781,95,40,82,33,22
2021,Central,Chunichi Dragons,29.5,2.83,143,5073,4595,405,1090,818,182,21,69,381,60,36,326,973,0.237,0.291,0.331,0.622,1521,104,31,98,23,26
2021,Pacific,Chiba Lotte Marines,29,4.08,143,5329,4612,584,1104,728,233,17,126,558,107,36,514,1053,0.239,0.32,0.379,0.7,1749,90,55,106,42,16
2021,Pacific,Fukuoka Softbank Hawks,29.3,3.94,143,5298,4688,564,1157,798,201,26,132,542,92,30,452,1066,0.247,0.314,0.385,0.7,1806,80,27,93,38,20
2021,Pacific,Orix Buffaloes,27.5,3.85,143,5258,4694,551,1160,830,178,19,133,520,50,24,384,962,0.247,0.312,0.378,0.69,1775,104,70,80,30,21
2021,Pacific,Tohoku Rakuten Golden Eagles,27.8,3.72,143,5386,4641,532,1129,816,178,27,108,508,45,36,538,975,0.243,0.329,0.363,0.692,1685,100,70,105,32,11
2021,Pacific,Saitama Seibu Lions,28.4,3.64,143,5245,4623,521,1107,780,195,20,112,496,84,45,442,1006,0.24,0.31,0.363,0.673,1678,84,51,83,46,11
2021,Pacific,Hokkaido Nippon Ham Fighters,26.4,3.17,143,5251,4617,454,1067,762,203,24,78,437,77,36,468,1207,0.231,0.306,0.336,0.642,1552,93,45,89,32,11
2022,Central,Yakult Swallows,27.2,4.33,143,5446,4834,619,1209,805,210,20,174,606,69,34,442,1118,0.25,0.318,0.41,0.728,1981,102,55,86,29,34
2022,Central,Hiroshima Carp,28.2,3.86,143,5394,4865,552,1248,932,200,25,91,524,26,29,327,980,0.257,0.309,0.364,0.673,1771,112,53,118,31,20
2022,Central,Yomiuri Giants,28.8,3.83,143,5341,4788,548,1161,785,199,14,163,533,64,32,429,1062,0.243,0.309,0.392,0.701,1877,89,36,73,15,25
2022,Central,Yokohama Bay Stars,28.5,3.48,143,5275,4746,497,1190,833,228,12,117,477,49,39,351,932,0.251,0.308,0.378,0.686,1793,109,54,102,22,30
2022,Central,Hanshin Tigers,27.6,3.42,143,5323,4767,489,1160,903,152,21,84,462,110,35,358,1020,0.243,0.301,0.337,0.638,1606,90,47,119,32,21
2022,Central,Chunichi Dragons,27.7,2.9,143,5283,4750,414,1172,875,208,27,62,397,66,23,323,956,0.247,0.301,0.341,0.642,1620,92,57,123,30,21
2022,Pacific,Fukuoka Softbank Hawks,28.9,3.88,143,5384,4772,555,1218,887,189,34,108,529,86,43,420,1096,0.255,0.32,0.377,0.697,1799,88,51,110,31,10
2022,Pacific,Tohoku Rakuten Golden Eagles,28.9,3.73,143,5458,4738,533,1150,841,179,29,101,511,97,50,535,1063,0.243,0.325,0.357,0.682,1690,99,60,95,30,13
2022,Pacific,Chiba Lotte Marines,27.8,3.5,143,5298,4655,501,1075,767,196,15,97,474,132,37,433,1052,0.231,0.303,0.342,0.645,1592,95,69,94,47,11
2022,Pacific,Orix Buffaloes,27.2,3.43,143,5377,4723,490,1164,829,220,26,89,466,62,39,425,987,0.247,0.317,0.361,0.678,1703,98,80,114,35,26
2022,Pacific,Hokkaido Nippon Ham Fighters,26.3,3.24,143,5177,4661,463,1091,751,214,26,100,441,95,65,352,1148,0.234,0.292,0.356,0.647,1657,67,39,98,27,18
2022,Pacific,Saitama Seibu Lions,28.4,3.24,143,5201,4633,464,1062,728,191,25,118,441,60,36,426,1095,0.229,0.298,0.358,0.655,1657,93,37,78,27,19
2023,Central,Hanshin Tigers,27.1,3.88,143,5479,4775,555,1180,883,179,34,84,534,79,29,494,1173,0.247,0.322,0.352,0.674,1679,92,57,106,47,35
2023,Central,Yakult Swallows,27.3,3.73,143,5358,4712,534,1128,782,212,11,123,509,62,20,447,1096,0.239,0.31,0.367,0.677,1731,112,50,115,34,23
2023,Central,Yomiuri Giants,28.5,3.66,143,5352,4826,523,1218,836,204,14,164,511,48,29,365,1111,0.252,0.308,0.402,0.71,1942,94,37,93,31,38
2023,Central,Yokohama Bay Stars,29.2,3.64,143,5331,4783,520,1182,829,230,18,105,503,33,26,355,846,0.247,0.305,0.369,0.674,1763,103,56,106,31,22
2023,Central,Hiroshima Carp,29.5,3.45,143,5241,4728,493,1165,854,197,18,96,476,78,50,349,1032,0.246,0.304,0.357,0.66,1686,115,48,96,20,25
2023,Central,Chunichi Dragons,26.9,2.73,143,5251,4792,390,1123,847,186,19,71,370,36,25,306,1029,0.234,0.285,0.326,0.61,1560,97,39,92,22,18
2023,Pacific,Fukuoka Softbank Hawks,28.7,3.75,143,5454,4786,536,1185,871,195,15,104,513,73,30,470,1053,0.248,0.319,0.36,0.679,1722,88,53,107,38,14
2023,Pacific,Tohoku Rakuten Golden Eagles,28.8,3.59,143,5367,4667,513,1140,843,168,25,104,485,102,38,490,937,0.244,0.321,0.358,0.679,1670,108,52,125,33,9
2023,Pacific,Orix Buffaloes,26.9,3.55,143,5324,4782,508,1194,857,211,17,109,482,52,32,371,986,0.25,0.311,0.369,0.68,1766,106,63,83,25,8
2023,Pacific,Chiba Lotte Marines,27.7,3.53,143,5414,4744,505,1135,803,220,12,100,475,73,21,453,1011,0.239,0.311,0.354,0.665,1679,79,62,116,39,20
2023,Pacific,Hokkaido Nippon Ham Fighters,26.3,3.24,143,5248,4688,464,1082,769,195,18,100,443,75,49,397,1111,0.231,0.297,0.344,0.641,1613,78,54,84,25,10
2023,Pacific,Saitama Seibu Lions,27.7,3.04,143,5222,4672,435,1088,789,188,21,90,414,80,38,387,1045,0.233,0.296,0.34,0.636,1588,97,45,90,28,9
